StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,consent,1_traits_1,1_traits_2,1_traits_3,1_traits_4,1_traits_5,1_age _1,2_traits_1,2_traits_2,2_traits_3,2_traits_4,2_traits_5,2_age _1,3_traits_1,3_traits_2,3_traits_3,3_traits_4,3_traits_5,3_age _1,4_traits_1,4_traits_2,4_traits_3,4_traits_4,4_traits_5,4_age _1,5_traits_1,5_traits_2,5_traits_3,5_traits_4,5_traits_5,5_age _1,6_traits_1,6_traits_2,6_traits_3,6_traits_4,6_traits_5,6_age _1,7_traits_1,7_traits_2,7_traits_3,7_traits_4,7_traits_5,7_age _1,8_traits_1,8_traits_2,8_traits_3,8_traits_4,8_traits_5,8_age _1,9_traits_1,9_traits_2,9_traits_3,9_traits_4,9_traits_5,9_age _1,10_traits_1,10_traits_2,10_traits_3,10_traits_4,10_traits_5,10_age _1,11_traits_1,11_traits_2,11_traits_3,11_traits_4,11_traits_5,11_age _1,12_traits_1,12_traits_2,12_traits_3,12_traits_4,12_traits_5,12_age _1,13_traits_1,13_traits_2,13_traits_3,13_traits_4,13_traits_5,13_age _1,14_traits_1,14_traits_2,14_traits_3,14_traits_4,14_traits_5,14_age _1,15_traits_1,15_traits_2,15_traits_3,15_traits_4,15_traits_5,15_age _1,16_traits_1,16_traits_2,16_traits_3,16_traits_4,16_traits_5,16_age _1,17_traits_1,17_traits_2,17_traits_3,17_traits_4,17_traits_5,17_age _1,18_traits_1,18_traits_2,18_traits_3,18_traits_4,18_traits_5,18_age _1,19_traits_1,19_traits_2,19_traits_3,19_traits_4,19_traits_5,19_age _1,20_traits_1,20_traits_2,20_traits_3,20_traits_4,20_traits_5,20_age _1,1_traits_1,1_traits_2,1_traits_3,1_traits_4,1_traits_5,1_age_1,2_traits_1,2_traits_2,2_traits_3,2_traits_4,2_traits_5,2_age_1,3_traits_1,3_traits_2,3_traits_3,3_traits_4,3_traits_5,3_age_1,4_traits_1,4_traits_2,4_traits_3,4_traits_4,4_traits_5,4_age_1,5_traits_1,5_traits_2,5_traits_3,5_traits_4,5_traits_5,5_age_1,6_traits_1,6_traits_2,6_traits_3,6_traits_4,6_traits_5,6_age_1,7_traits_1,7_traits_2,7_traits_3,7_traits_4,7_traits_5,7_age_1,8_traits_1,8_traits_2,8_traits_3,8_traits_4,8_traits_5,8_age_1,9_traits_1,9_traits_2,9_traits_3,9_traits_4,9_traits_5,9_age_1,10_traits_1,10_traits_2,10_traits_3,10_traits_4,10_traits_5,10_age_1,11_traits_1,11_traits_2,11_traits_3,11_traits_4,11_traits_5,11_age_1,12_traits_1,12_traits_2,12_traits_3,12_traits_4,12_traits_5,12_age_1,13_traits_1,13_traits_2,13_traits_3,13_traits_4,13_traits_5,13_age_1,14_traits_1,14_traits_2,14_traits_3,14_traits_4,14_traits_5,14_age_1,15_traits_1,15_traits_2,15_traits_3,15_traits_4,15_traits_5,15_age_1,16_traits_1,16_traits_2,16_traits_3,16_traits_4,16_traits_5,16_age_1,17_traits_1,17_traits_2,17_traits_3,17_traits_4,17_traits_5,17_age_1,18_traits_1,18_traits_2,18_traits_3,18_traits_4,18_traits_5,18_age_1,19_traits_1,19_traits_2,19_traits_3,19_traits_4,19_traits_5,19_age_1,20_traits_1,20_traits_2,20_traits_3,20_traits_4,20_traits_5,20_age_1,1_traits_1,1_traits_2,1_traits_3,1_traits_4,1_traits_5,1_traits_DO,1_age_1,2_traits_1,2_traits_2,2_traits_3,2_traits_4,2_traits_5,2_traits_DO,2_age_1,3_traits_1,3_traits_2,3_traits_3,3_traits_4,3_traits_5,3_traits_DO,3_age_1,4_traits_1,4_traits_2,4_traits_3,4_traits_4,4_traits_5,4_traits_DO,4_age_1,5_traits_1,5_traits_2,5_traits_3,5_traits_4,5_traits_5,5_traits_DO,5_age_1,6_traits_1,6_traits_2,6_traits_3,6_traits_4,6_traits_5,6_traits_DO,6_age_1,7_traits_1,7_traits_2,7_traits_3,7_traits_4,7_traits_5,7_traits_DO,7_age_1,8_traits_1,8_traits_2,8_traits_3,8_traits_4,8_traits_5,8_traits_DO,8_age_1,9_traits_1,9_traits_2,9_traits_3,9_traits_4,9_traits_5,9_traits_DO,9_age_1,10_traits_1,10_traits_2,10_traits_3,10_traits_4,10_traits_5,10_traits_DO,10_age_1,11_traits_1,11_traits_2,11_traits_3,11_traits_4,11_traits_5,11_traits_DO,11_age_1,12_traits_1,12_traits_2,12_traits_3,12_traits_4,12_traits_5,12_traits_DO,12_age_1,13_traits_1,13_traits_2,13_traits_3,13_traits_4,13_traits_5,13_traits_DO,13_age_1,14_traits_1,14_traits_2,14_traits_3,14_traits_4,14_traits_5,14_traits_DO,14_age_1,15_traits_1,15_traits_2,15_traits_3,15_traits_4,15_traits_5,15_traits_DO,15_age_1,16_traits_1,16_traits_2,16_traits_3,16_traits_4,16_traits_5,16_traits_DO,16_age_1,17_traits_1,17_traits_2,17_traits_3,17_traits_4,17_traits_5,17_traits_DO,17_age_1,18_traits_1,18_traits_2,18_traits_3,18_traits_4,18_traits_5,18_traits_DO,18_age_1,19_traits_1,19_traits_2,19_traits_3,19_traits_4,19_traits_5,19_traits_DO,19_age_1,20_traits_1,20_traits_2,20_traits_3,20_traits_4,20_traits_5,20_traits_DO,20_age_1,partAge,sex,sex_4_TEXT,race,race_6_TEXT,FL_8_DO,faces1_DO,faces2_DO,faces3_DO
4/28/22 13:27,4/28/22 13:34,0,150.210.231.27,100,433,1,4/28/22 13:34,R_3dSx7WKrsxANTat,,,,,40.6764,-73.8753,anonymous,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,2,6,6,60,5,1,3,5,6,55,5,1,3,5,5,55,5,1,3,5,6,55,5,1,4,6,7,60,1,1,1,3,5,60,1,1,1,1,3,45,1,1,1,3,4,51,3,1,1,1,4,43,3,1,1,4,5,63,4,1,1,4,5,35,4,1,1,4,5,26,4,1,2,4,5,27,4,1,2,4,5,21,4,6,4,5,4,20,4,1,3,3,5,24,2,1,2,2,4,30,2,1,2,1,4,24,3,1,1,3,5,34,3,1,1,1,4,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,2,,3,,faces2,,face|traits|age,
4/28/22 15:14,4/28/22 15:15,0,150.210.231.27,100,3,1,4/28/22 15:15,R_3j9fN6CQh4IMlWS,,,,,40.6764,-73.8753,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/28/22 15:15,4/28/22 15:18,0,150.210.231.27,100,176,1,4/28/22 15:18,R_eai5jBVfNI1Sivn,,,,,40.6764,-73.8753,anonymous,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,4,4,4,1|4|2|3|5,74,4,4,4,4,4,3|2|4|1|5,55,4,4,4,4,4,4|2|5|1|3,49,4,4,4,4,4,3|5|4|2|1,59,4,4,4,4,4,4|3|1|5|2,68,4,4,5,4,4,3|4|1|2|5,49,4,4,4,4,4,5|3|2|1|4,51,4,4,4,4,4,2|3|1|4|5,36,4,4,4,4,4,3|5|4|1|2,62,4,4,4,4,4,1|4|2|3|5,58,4,4,4,4,4,1|2|4|5|3,20,4,4,4,4,4,1|3|4|5|2,24,4,4,4,4,4,5|2|1|4|3,22,4,4,4,4,4,2|4|1|5|3,29,4,4,4,4,4,4|3|2|1|5,40,4,4,4,4,4,2|4|1|3|5,27,4,4,4,4,4,2|1|4|3|5,25,4,4,4,4,4,5|2|1|3|4,30,4,4,4,4,4,1|2|3|5|4,29,4,4,4,4,4,5|3|1|2|4,23,21,1,,4,,faces3,,,face |traits|age
4/28/22 17:54,4/28/22 18:00,0,100.12.63.209,100,369,1,4/28/22 18:00,R_2aOC3vBFg9y7PZM,,,,,40.66,-73.839,anonymous,EN,1,3,1,1,5,5,72,5,5,1,6,6,55,1,1,1,1,1,60,4,1,2,5,5,54,4,1,1,5,6,62,5,3,3,4,7,60,5,5,3,5,7,60,4,1,4,5,7,56,3,1,3,3,7,65,3,3,5,3,4,51,5,7,4,5,7,26,5,5,4,4,7,33,5,5,5,5,5,26,4,7,3,3,4,22,5,5,4,4,5,25,5,6,4,3,4,26,5,4,3,3,5,30,7,5,4,4,7,25,5,6,4,5,5,20,5,5,4,3,5,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,1,,1,,faces1,face |age |traits,,
4/29/22 12:14,4/29/22 12:23,0,69.125.216.104,100,560,1,4/29/22 12:23,R_2EHoy7kCbMmHTYw,,,,,40.6446,-73.9743,anonymous,EN,1,3,2,3,5,4,72,3,2,2,5,5,50,3,2,3,3,5,52,4,2,4,4,5,53,3,2,3,4,3,63,4,2,4,4,5,75,2,3,4,3,6,62,4,2,4,4,5,63,4,2,3,4,6,73,3,2,3,2,5,59,3,1,3,5,5,24,3,2,4,3,3,35,2,3,4,2,3,26,3,2,3,3,3,18,3,2,4,4,3,25,4,2,4,3,3,32,1,4,4,2,3,33,3,3,3,4,3,34,3,2,3,3,3,18,3,2,3,4,3,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,1,,faces1,face |traits|age ,,
4/29/22 12:46,4/29/22 12:46,0,69.125.216.104,100,4,1,4/29/22 12:46,R_1IixLA6IVdgqNnu,,,,,40.6446,-73.9743,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/30/22 9:24,4/30/22 9:47,0,150.210.231.27,100,1343,1,4/30/22 9:47,R_2318g7FZIzphLic,,,,,40.6764,-73.8753,anonymous,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2,3,3,3,5|3|4|1|2,67,5,6,4,6,5,4|1|2|3|5,69,5,4,2,6,6,3|4|1|5|2,57,4,6,5,5,4,4|5|2|1|3,48,4,4,5,3,4,3|1|4|2|5,63,3,1,6,2,4,4|3|1|5|2,57,2,1,6,3,3,3|4|2|1|5,65,3,5,4,4,7,5|4|1|2|3,65,2,3,6,2,3,1|5|3|2|4,46,3,1,3,2,3,4|3|2|1|5,65,4,6,2,3,4,2|3|5|1|4,23,6,6,1,6,5,2|3|1|4|5,26,5,5,3,5,4,4|5|2|1|3,22,5,7,2,5,6,3|2|4|1|5,25,5,7,3,5,5,2|4|1|5|3,25,5,6,4,5,5,4|3|5|2|1,28,4,5,3,4,5,3|2|4|5|1,27,3,5,6,3,3,2|3|1|5|4,36,4,2,4,4,4,3|5|2|4|1,33,4,3,4,4,4,1|5|4|3|2,29,21,2,,1,,faces3,,,face |traits|age
4/30/22 12:53,4/30/22 13:00,0,69.118.251.17,100,385,1,4/30/22 13:00,R_tGQMTrkZukbjoqZ,,,,,40.8343,-73.9235,anonymous,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,4,4,65,3,1,1,5,3,64,2,1,1,3,3,51,4,1,1,5,4,57,3,1,1,4,5,43,1,1,1,3,3,57,3,1,1,1,2,46,1,1,1,4,4,54,1,1,1,1,6,56,1,1,1,3,2,61,1,5,1,4,4,31,2,4,1,3,3,27,2,4,1,4,4,28,2,5,1,3,4,25,1,6,1,2,4,23,3,1,1,4,2,20,1,5,1,2,4,34,1,1,1,1,5,34,1,1,1,1,4,36,2,3,1,3,5,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,2,,3,,faces2,,face|traits|age,
4/30/22 19:56,4/30/22 20:00,0,72.226.5.72,100,217,1,4/30/22 20:00,R_2rZnftGuHZGo3v8,,,,,40.7465,-73.909,anonymous,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,4,4,4,59,4,4,4,4,4,57,4,4,4,4,4,64,4,4,4,4,4,59,4,4,4,4,4,64,4,4,4,4,4,64,1,4,4,4,4,61,4,4,4,4,4,63,4,4,4,4,4,62,4,4,4,4,4,64,4,4,4,4,4,41,4,5,4,4,4,29,4,4,4,4,4,46,4,6,4,4,4,25,4,7,4,4,4,22,2,4,4,4,4,28,4,4,4,4,4,39,4,4,4,4,4,28,4,4,4,4,4,41,4,4,4,4,4,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,6,African American,faces2,,face|traits|age,
4/30/22 20:42,4/30/22 20:47,0,47.17.183.229,100,342,1,4/30/22 20:47,R_3OeRbhmHfajJcqN,,,,,40.6214,-73.9705,anonymous,EN,1,7,6,6,7,7,75,5,4,4,4,5,66,5,3,5,4,4,61,6,4,5,6,6,65,6,5,5,6,6,69,5,4,5,5,5,68,5,4,4,5,5,60,3,2,6,2,5,67,6,5,6,6,7,84,2,2,3,2,5,60,5,5,5,5,5,29,4,4,4,4,4,35,5,4,4,5,4,33,4,5,4,4,5,27,4,4,4,4,4,30,5,6,5,6,6,39,3,3,3,3,3,51,5,5,5,5,5,37,4,4,4,4,4,18,4,4,4,4,4,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,2,,5,,faces1,face |age |traits,,
5/1/22 10:37,5/1/22 10:45,0,150.210.231.27,100,445,1,5/1/22 10:45,R_4InDvkPtfY3GrD3,,,,,40.6764,-73.8753,anonymous,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2,3,3,4,60,3,1,2,2,2,48,6,3,4,5,6,53,6,4,3,7,4,64,4,1,3,5,4,52,5,4,6,2,6,57,3,4,6,1,6,48,5,1,1,5,3,52,4,3,4,2,5,57,5,3,5,2,5,66,4,5,5,3,5,35,4,4,2,5,4,29,3,4,3,2,4,30,2,4,2,5,4,23,3,5,2,5,4,20,3,2,2,3,4,19,2,4,5,2,3,32,4,5,5,2,5,25,4,3,1,5,4,29,2,4,4,3,4,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,3,,faces2,,face|traits|age,
5/1/22 11:48,5/1/22 11:53,0,70.19.71.249,100,313,1,5/1/22 11:53,R_WeemFYCkAtFi5gJ,,,,,40.674,-73.9701,anonymous,EN,1,6,6,6,4,2,64,1,3,3,3,5,52,2,1,5,3,3,56,2,3,6,6,7,43,1,2,7,4,6,57,7,4,4,7,7,51,6,3,5,2,7,62,2,3,5,7,5,73,2,2,5,7,7,77,1,2,7,2,4,59,4,5,3,3,3,29,7,5,4,5,6,33,3,2,4,6,6,31,4,7,4,6,6,23,2,4,5,3,2,34,2,5,2,5,5,31,3,3,2,5,3,35,6,2,2,3,3,33,1,4,4,4,7,23,2,2,2,3,3,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,2,,5,,faces1,face |age |traits,,
5/1/22 13:03,5/1/22 13:12,0,47.20.41.110,100,546,1,5/1/22 13:12,R_24CTkQ6IkVJ2jnN,,,,,40.8881,-73.8414,anonymous,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,3,7,4,6,3|2|5|4|1,74,3,4,5,4,5,3|5|1|4|2,67,4,2,3,5,4,3|4|1|5|2,54,5,3,5,4,4,2|4|1|3|5,58,3,4,6,4,5,2|5|4|1|3,58,2,3,4,3,5,5|1|2|3|4,52,3,3,4,5,4,5|4|1|3|2,63,4,3,3,4,5,2|5|1|3|4,74,3,4,5,2,5,4|5|1|3|2,53,4,3,5,3,6,2|1|3|5|4,76,3,5,3,4,3,3|4|1|5|2,23,4,5,2,4,3,1|3|2|5|4,20,3,5,3,5,3,1|2|5|4|3,23,4,7,2,7,3,3|1|5|2|4,24,5,6,3,4,4,3|4|1|2|5,26,3,4,5,3,5,3|2|5|1|4,21,4,4,3,3,3,1|5|2|3|4,24,5,6,3,5,4,3|2|5|4|1,39,3,3,4,3,4,1|3|2|5|4,31,4,6,5,3,5,3|1|2|5|4,25,29,1,,6,,faces3,,,face |traits|age
5/1/22 13:44,5/1/22 14:00,0,67.245.120.3,100,916,1,5/1/22 14:00,R_3jfiLZrvqhtVbth,,,,,40.7584,-73.7973,anonymous,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,3,3,3,38,2,1,3,3,3,44,2,2,3,3,3,46,2,1,3,4,3,48,2,1,3,3,3,41,1,1,4,3,3,44,1,1,3,3,3,41,1,1,3,2,3,42,1,1,4,3,4,46,2,1,3,3,3,40,2,3,4,4,5,30,1,2,3,3,3,30,2,1,3,3,3,32,2,3,2,3,3,29,1,2,4,3,3,27,1,1,2,3,4,21,2,2,4,3,4,35,1,2,4,3,4,32,2,2,3,3,3,26,1,1,3,3,3,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,2,,1,,faces2,,face|age|traits,
5/1/22 18:40,5/1/22 18:45,0,67.244.19.195,100,309,1,5/1/22 18:45,R_3MSYAqCQv0IKWNr,,,,,40.7855,-73.8466,anonymous,EN,1,4,4,4,4,4,63,4,4,4,4,4,47,4,4,5,4,5,62,4,4,4,4,4,42,4,4,4,4,4,50,4,4,4,4,4,67,4,4,4,4,4,55,4,4,5,4,5,69,4,4,4,4,4,84,5,4,5,4,5,60,4,4,4,4,4,24,4,4,4,4,4,36,4,4,4,4,4,34,4,4,4,4,4,28,4,4,4,4,4,28,4,4,4,4,4,42,4,4,4,4,4,35,4,4,4,4,4,32,4,4,4,4,4,21,4,4,4,4,4,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,1,,1,,faces1,face |traits|age ,,
4/24/22 22:33,4/24/22 22:33,0,207.237.144.26,47,6,0,5/1/22 22:33,R_29mQMH4bWfsd9fD,,,,,,,anonymous,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,faces1,face |age |traits,,
5/2/22 9:48,5/2/22 9:58,0,150.210.231.27,100,582,1,5/2/22 9:58,R_T1019yKzkTWXdN7,,,,,40.6764,-73.8753,anonymous,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,1,1,4,4,52,3,2,2,2,3,42,3,2,2,3,3,46,3,3,2,4,3,42,4,2,1,3,4,48,3,2,2,2,3,48,3,3,3,2,3,46,3,1,2,2,2,53,3,3,2,2,3,44,4,1,2,3,4,58,4,5,3,3,3,41,3,4,2,3,4,26,4,3,2,3,3,28,4,5,1,3,4,23,4,6,1,3,3,27,4,2,2,3,2,27,4,4,3,4,3,27,2,2,2,2,2,42,3,3,3,2,3,36,3,4,2,3,2,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,1,,2,,faces2,,face|traits|age,
